id,label,source,text
18,scam,youtube_delex,thank you so much for calling carphone warehouse this is how may i help you hello um yeah so i'm with three but i'm not very happy with three uh do you do contract with other um with ee for example up until the other test we are doing context with all the major networks uh vodafone o2 ee like our tesco virgin perfect okay so can i can i do a
19,scam,youtube_delex,"[Greetings], mr how are you doing today fine i'm great who is this uh this is you know you have talked to me in previous time about your ppi compensation so what what do i need to do for this ppi uh compensation you know you have to complete your uh confirmation we need your sort code account number for verification you said that call me after some time i will do that that's why we are calling you oh please help me with your sort code account number of course for depositing the compensation how much would be the compensation again your full compensation is let me check"
20,scam,youtube_delex,her majesty revolution customs this is [Title] how can i help you one of your colleagues tried to call me this morning did you say [Company] yes correct [Title] can i have your full name yes my name is and then my surname is two names okay right correct
21,scam,youtube_delex,thanks for calling how to help you hi there my name is and one of your colleagues tried to call me yesterday but I was very busy so I'm just wondering what's the call regarding so can I have a full name [Title] and my surname is okay alright we just tried to call you yesterday about the refund of your mis-sold PPI claim yes I've heard of it so how much would that be the full amount of which you are entitled to receive is
22,scam,youtube_delex,please hold while we connect you to one of our agents from the fraud prevention team yes I'm from the fraud department team how can I help you today ah hi uh how's it going uh I had a transaction for the John Lewis for [Number] pounds and I'll be honest we don't even shop at John Lewis uh yeah yeah I do I do okay I'm able to get your full name please [Title] okay nice to meet you [Title] and am I able to get it nice to meet you [Title] too thank you [Title] all right let's get your sort code please okay and the account number
23,scam,youtube_delex,"[Greetings], this is a call from [Company] to inform you that your [Company] Prime account will be Auto renewed for 79.99 from your bank account so enjoy using [Company] Prime services or if you wish to discontinue or unsubscribe Services then speak to our [Company] service [Title] by pressing one"
24,scam,youtube_delex,dear customer we have detected a suspicious activity on your [Company] account an unauthorized purchase of iPhone 6s 64 gigabytes has been ordered from your [Company] account to cancel your order or to connect with one of our customer support Representatives please press one
25,scam,youtube_delex,We have found some suspicious activity in your [Company] account that someone has tried to order an iphone 11 so that's why we called you do you know about that uh one minute let me confirm your phone number your phone number is okay so this is just a confirmation call and we have found that you haven't uh placed the order right yes that's correct I haven't do we have do we have any computer or laptops so that we can be able to send you an online cancellation form
26,scam,youtube_delex,"[Greetings], oh a very good day to you [Title] this is thank you for getting connected with [Company] how can I help you well I don't think I have anything to do with [Company] well actually [Title] the thing is that uh yes India we have we have received some notification uh we're checking our system that someone else is using your number and your personal details do you know who is"
27,scam,youtube_delex,"[Greetings], this is virgin media we have detected some suspicious activity on your broadband line and we will disconnect your service within 24 hours to resolve this matter please press one to speak to our [Title]"
28,scam,youtube_delex,thank you for calling HM Revenue & Customs yes I received a phone call earlier I was told to call back can I have your name who is this yes this is n which number you receive a call like your home phone number or your cell phone number can you help me out with your number yes this is my telephone number is was this the same number on which you receive a call from us
29,scam,youtube_delex,you have to press 1 to get connected to the [Title] of [Company] if in case you don't press 1 and your call is not connected to us then the warrant will be issued under your name straight away and you will get arrested shortly
30,scam,youtube_delex,thank you for calling the support center how may i help you yes i seem to have a problem on my laptop because there's like an error screen which i can't get rid ofand it says to call this number something but uh okay [Product] warning alert
31,scam,youtube_delex,"[Greetings], thank you for calling support whom i helped you hello yes i've got a problem with my uh email my gmail and i'm wondering if you can help with it definitely i can help you with that problem what's the exact problem you're facing with your gmail so i've got an ipad here that i already have the in the ipad if you can help that's definitely i can help you so here i would like to know do you have a computer as well apart from this ipad i have a laptop as well yes but i i don't need the mail on it and uh you you don't use your emails on your laptop no no"
32,scam,youtube_delex,Thank you for calling reimage support please wait for the next available [Title] hi thank you for calling reimage my name is how can I help you today hi yeah i think i've got a problem with my computer it was it was talking about a virus first and i downloaded re-image and it seems to have identified some things and i'm not sure what it means if you can help okay okay if i got it correctly you are saying that you have virus in your computer is that right [Title] well I saw a message about a virus and I was prompted to download reimage and it did a scan and it's detected some stability issues is that something you can help with
33,scam,youtube_delex,yeah hi [Title] this is a call back from the [Company] help desk we just received a call how may I help you today yeah um I've got an invoice here and it's I haven't ordered [Company] and I don't know why I'm getting the invoice go with the go support now.com you just have to type in over there
34,scam,youtube_delex,"[Greetings], this is from [Company] customer service we have seen a recent order number amz [Number] of iphone 11 pro on your account which is built on your card attached to your [Company] account the amount charged is [Number] we noticed some suspicious activity on your account so we have put in hold to the transaction please press one now and to report press two"
35,scam,youtube_delex,Thank you for calling support my name is can i help you today i've got an important security message i'm making it says my computer's being shut down what were you doing on the computer when you have these messages can you lower down the volume of your computer
36,scam,youtube_delex,thanks for your call speaking with can we help you hi i was just trying to watch movies in my computer and it's telling me it's locked and i have to call security okay and what were you trying to do on this computer i'm watching movies is this your personal computer or it's a family computer its a work computer it's a work computer okay so do you have any IT guy sorry do you have any IT guy in your work in your office no my home no i brought my work laptop home
37,scam,youtube_delex,Dear user your i.p. address has been blocked due to suspicious activities on your network. Your personal information may get stolen. So please do not login to your email and banking. To report this issue please contact [Product] support at or press 1 to speak to our [Title]
38,scam,youtube_delex,Thank you for calling [Company] this is. Can I help you? Yeah I was just getting an email saying I ordered a TV but I did not alright [Title] just give me a moment let me check. And when did you receive this email? Today at may I have the email address? Let's see my email address is. I'm going to send you a one-time verification code ok? On your email just to verify I'm talking to the right person.
39,scam,youtube_delex,this is an emergency call from [Company] secure there is an online transaction of [Number] pounds from your account if you did not make the payment please press one immediately to talk to our representative thank you for connecting [Company] broadband my name is how can i help you yeah i just got a message there about a payment from [Company] [Title] no need to worry [Title] it's an alert message the manchester people are trying to take the money with the help of internet line so especially we got permissions to keep some security IDs
40,scam,youtube_delex,this is [Company] technical department we are hereby to inform you that your internet line will be terminated from today onwards to fix up the problem please press one to connect with [Company] if you wish to disconnect your internet press 2. Yes hello hello hey am I speaking to yes speaking yeah hi [Title] this is I'm calling you from the network terminal departmenti'm just worried about transactions yeah yeah don't worry we are here to help you out
41,scam,youtube_delex,we won't be able to provide any further technical services to your computer we kindly request you to reach us at so that we can process the refund for the services that you have paid thank you
42,scam,youtube_delex,thank you for calling the support center how may i help you yes i seem to have a problem on my laptop because there's like a an error screen which i can't get rid of and it says to call this number something but uh okay [Product] warning alert
43,scam,youtube_delex,"[Greetings], this is a call about the refund money that you have paid to our company for your computer services and protection now we are refunding it back as we will no longer be able to provide you any more services to your computer so please press one to connect to our refund executive"
44,scam,youtube_delex,"Thank you for calling support this is Mac, how may I help you? yes my computer's beeping it says someone signed on to my computer and it's it's a suspicious activity and i could get an infection from it. I am really sorry to hear that [Title]. Can I ask you what exactly you was doing when you got that kind of a message or an alert [Title]? All I did was put in American Heart Association all I did was put in typed in americanheartassociation.org to print my I'm a nurse and I took a CPR class"
45,scam,youtube_delex,network firewall detected security error due to suspicious activity found on your network to fix this issue please give us a call on
46,scam,youtube_delex,Thank you for calling support you're speaking with how can I help you? Ah well I got one of these big blue things that came up on my screen said that somebody had used something to access my computer and that it was a critical alert and it says let's see your computer has alerted us that is has been infected with a pornographic spyware and virus oh and since how long have you been getting all these things on your computer miss? It started yesterday and I just went to bed and left it
47,scam,youtube_delex,yes hello yeah hello am I talking to now? Yes. Yeah hi this is from [Company] support department I'm your email service provider so how are you doing today? Uh [Company] okay what's the call about? Um let me confirm your email address at [Company].com is that correct? Uh yeah that's right and so yeah within 48 hours ago did you trying to change your [Company] acount password more than 50 times? uh no I haven't
48,scam,youtube_delex,Welcome to technical support. Avanquest technical support my name's how can I help you? hi my name is um i've downloaded one safe pc cleaner and it's identified a lot of files that i need to remove but i i can't i can't remove them without um i don't want like a license number or something? Yes and [Title] that's the reason why you need purchase the license for the onesafe PC cleaner to use all the features. In such a case in order to get the detail about this license could you please tell me if you have the order ID for purchase? No I I've just downloaded it I haven't ordered it. You just downloaded it?
49,scam,youtube_delex,Thank you for calling my phone support my name is how may I help you? Yes my name is I'd like you to help me get my birthday corrected on my [Company] account I put in an error I put in the current date when I got the computer five years ago and I keep getting these things that say I need a family um family support in order to get into certain apps. So you need to change your birthday date on which [Title] like on your email and on my [Company] account. So for that you need to call [Company] we are my phone support. Oh this says this is the [Company] support number here it says on the online internet.
50,scam,youtube_delex,Thank you for calling my phone support this is how can I help you? i want to have you help me change my birth date on my [Company] account can you do that right? [Title] i will definitely help you out with that before i go ahead any further may i have your first and last name? All right thank you and your email address please? Okay thank you and in case the line got disconnected with the right number
51,scam,youtube_delex,Yeah hi can I speak to? Yeah hi like he was trying to like reach you from the last couple of days but didn't got a hold of you the reason why he was trying to reach you for the last couple of days but didn't get a hold of you the reason why I was trying to phone you [Title] was because since the last two days we are receiving notification from your email somebody trying to access your email from China from China do you know anybody there
52,scam,youtube_delex,all right [Title] now you have been successfully connected to the [Company] support right now this team environment we are just working on it all right now just hold on i'm going to transfer this call to my financial department who is going to have a talk with you all right [Title] okay okay so right now [Title] like the hackers have charged you this amount of money today's morning okay might be not showing up in your account because it takes some time to come up on your online banking okay so let me provide you the cancellation form so we can cancel the stuff and refund you your money back into your account okay all right the hackers have charged you from your debit card okay and they have used your information in the western union do you know anything about
53,scam,youtube_delex,I apprecaite your patience your call has been transferred to customer service specialist with TD bank weill I wanted to tell you this there is a pre-approved transaction coming onto your name there you have ordered an [Company] Mac book pro and [Company] air pod from [Company] is it correct? No I haven't placed any orders with [Company] in a long time. Well I'm afraid if it's not you which means it's got to be somebody else
54,scam,youtube_delex,"Yeah thanks for calling [Company] refund department this is how are you doing today? Hi I had a voicemail saying I was going to get charged for something, can you help me with that? Alright so as I can see there is some fraud activities are going into your [Company] account so can you tell me like are you in front of your computer or laptop right now? Uh yes [Title] I'm at my computer. Alright [Title] so just use that computer I will assist you over the phone how we are going to cancel the order."
55,scam,youtube_delex,Thank you for calling [Company] my name is how can I help you? uh yes i um had some kind of message that i was getting charged but i don't even use [Company] what kind of message you have in your phone could you please try to explain us i am using my roommate phone now so I can't read it to you right now I'm sorry my phones. [Title] if you cannot read it me then how can I help you with that? well don't you work for [Company] [Title] i am from [Company] but without having any confirmation from your end how can i check
56,scam,youtube_delex,Thank you for calling [Company] my name is how may I help you? Hello how are you? I'm good thanks [Title] thanks for asking me how are you doing today [Title]? I'm doing fine thanks. Alright so how come how can I help you [Title]? Um i got a message about a charge all right [Title] i just give a check in our database and i found that there is a purchase of an iphone 11 pro max which is cost of [Number] dollars from beeching Ohio so do you know anyone from beeching Ohio [Title]? oh no i don't all right [Title] so if you haven't made this purchase so now what i am gonna do i will just simply help you to secure your account you need to
57,scam,youtube_delex,Thanks for calling Geek Squad this is how may I help you? hello um i got some kind of message a few days ago about a charge from geek squad or best buy or something like that can you help me a few days ago yeah or today i don't know i guess i was earlier today i've been drunk for like three days so i don't really know what what day it is what you need to do you just need to be in front of your computer so that i can connect you with the cancellation department so are you in front of your computer right now
58,scam,youtube_delex,Thank you for calling [Company] this is how may I help you? hello um i was talking to or or something. Yeah [Title] there is a purchase for iphone on your [Company] account okay so have you made this purchase or not because this is just a very efficient call so have you made this purchase or not? Uh no can I please speak to because he locked my computer. Sorry [Title]? can I please talk to him because he locked my computer
59,scam,youtube_delex,"[Greetings], i'm calling you from billion medicine pharmacy how are you good can i uh place an order yes [Title] like what medication you take [Title] um i need the morning after pill sorry the morning after pill okay what is the name uh i think that's the name the morning after pill or the i pill you need i pill the morning after pill because i had sex last night i had sex last night okay and i don't want to have pregnant i don't want to get uh how many can i get yeah how much you want"
60,scam,youtube_delex,"[Greetings], hi thank you for calling technical support this is how can I help you? hey um i was on with this guy um because i had a pop-up and he had me a download ultra viewer and then he just like shut his phone off and he didn't help me well do you have the ultra viewer id and the password on your screen yes [Title] i do can you are you able to help me well all right just give me one minute okay okay i just want to make sure i'll be connected just give me one minute right just give me one minute and you said you have a pop-up on your computer i did but i shut my computer off and restarted it and it's gone but i'm scared that i have a virus or something and i'd like somebody to check"
61,scam,youtube_delex,Thank you for calling how can I help you? uh yes this is [Company] right yes [Title] i got a message uh that i was being charged for something but i haven't used [Company] oh yes [Title] can you hear me yeah i can hear you yeah like we have seen some kind of suspicious activity on your computer i.p. address so that means like someone has tried to compromise that information so that's why you have been charged for that so like do you want to cancel the order uh yeah i definitely want to cancel it like sometime like when you use your phone your computer and like unfortunately you have to click that bogus link and you have to share your information
62,scam,youtube_delex,"[Greetings], [Company] yeah thank you for calling people how can i help you um i got a um i got a invoice or something that i owed [Number] but i haven't bought nothing okay [Title] as i can understand that you didn't purchase anything like bitcoin or anything like cryptocurrency right no did you did you authorize to anybody no then i will help you out of this problem just confirm your memo ID you'll help me yeah i am i will explain each and everything so what happened to exactly right now just hold on [Title] first thing can you please confirm me like one one thing have you ever shared any personal details to anyone like your any family member or any family friend"
63,scam,youtube_delex,"[Greetings], this is calling you from [Company] i am the senior supervisor how are you doing today oh i'm fine mr thank you all right so i believe uh [Title] you just had a vote with one of our representatives regarding to your [Number].95 refund right all right so could you please just explain me [Title] what exactly happened like uh can you see me once again what happened oh um i just got an email that um that i was being renewed for [Number].95 so i believe that um the subscription which has been ordered i believe that was an unauthorized charge right you didn't authorize that correct right i don't remember if i had it on my own computer or not i probably did um but i just want to cancel it now [Title] in this case what i would be going to do i would be requesting our auto robotic team so that they can simply open up the refund form so that you can"
64,scam,youtube_delex,thank you for calling [Company] how can i help you yeah hi um i just received an email from you guys on an order that's actually was supposed to go to a different gentleman so can you please go to your email again i sent you a six-digit code again my system got some problems so i'm just calling you from my colleague extension so go to your email and once again confirming the six digit code the code is all right and now go to the text message section of the cell phone and you'll see that link again okay you need to head on approve okay hold on all right [Title] so i'm having some issue i'm technical some technical issue with my system so what i'm going to i'm going to transfer your call to the senior supervisor on the floor he'll help you in much better way all right his name is
65,scam,youtube_delex,so [Title] my name is and i'm from the cyber security department right now how are you doing today good so right now so what exactly is happening there are these hackers they're having their a bunch of devices being connected with your [Company] account and with your personal informations right now and also we got to know the root cause of this problem the root cause of this problem is your ip address do you know what ip address stands for or what exactly it is no the ip address is something which is connected with your wi-fi which is attached with your wi-fi and the full form the of ip address would be internet protocol address all right okay how do i fix that well right now how we can fix that we
66,scam,youtube_delex,"[Greetings], this call is regarding your [Company] account there is a charge for [Number].92 in your [Company] account for some products if you made this order then simply hang up the call or please press one immediately to connect our representative thank you"
67,scam,youtube_delex,"thank you for calling support you are talking to how may I help you where are you from [Title] I'm from [Company] my name is okay but what country are you from [Company] [Company] [Product] support [Title] country there's no there's no country by the name of [Company] Seattle Washington we have a headquarters here in Seattle Washington [Title] but what country are you from you're not English no no English [Title], I 'm born here in Washington I'm born here in Seattle Washington"
68,scam,youtube_delex,thank you for calling support you are talking to saw may I help you yes my computer has been locked down I need help I'll help you out [Title] for sure sorry for that inconvenience let me explain you let me explain you something here very quick [Title] hackers somehow they get in your computer and they have installed so many harmful viruses over there with the help of that they are trying to get in your IP addresses everything has been compromised and that is the only reason [Title] you are not allowed to make any calls because you're lying to your networks everything has been compromised or hacked okay so can you tell me that which bank are you dealing with [Title] what's the name of your bank so I can mention it in your file
69,scam,youtube_delex,I'm the senior [Title] here in [Company] [Product] support [Title] I don't do anything over the phone [Title] if you don't do it anything over the phone why did you call on this number then why did you call on this number because it's telling me to call on the number so I wanted to see what it says [Title] this is a [Company] [Product] support I will go ahead and work on it yeah okay okay well I'll call you back I'll do some research and call you back thank you [Title] you will gonna face the consequences then I'm telling you I will go ahead and work on it yeah okay and call you back
70,scam,youtube_delex,thanks for calling support my name is how can I help uh yeah this rude guy just hung up on me I got an email about a purchase I didn't make I tried to just call on this rude guy hung up on me it's all right Miss I'm online you can share with me thank you um so I got a email that says that I have a pre-authorization on my card for an oil pump for [Number].45 and I definitely did not order that I understand miss don't be worried we're gonna try to cancel that charge you got it okay can you please let me know when you get this charge I got the email last night
71,scam,youtube_delex,Thank you for calling support you are talking to how may I help you thank you I receive a note your computer has alerted us it has been infected by a trojan spywear the following data has been compromised [Title] I will tell you what you have to do I'll go ahead and get that checked for you hmm I said may I know the make and model of your computer what I have to do now in this moment [Title] I am asking what's the make and model of your computer
72,scam,youtube_delex,Thank you for calling [Company] my name is how can I help you Hi I had called earlier and you were gonna call me back I'm not sure if you had yet my name is I called you earlier I was driving and I was gonna call you back so I was just calling back to get my um make sure I didn't get charged the 8.99 when did you receive the notification about these charges uh it was sometime overnight overnight yeah and could you please tell me the details that you have received in the overnight um just that I was being charged 8.99.99 for a laptop and I didn't buy that laptop
73,scam,youtube_delex,um I was just alerted that I have a Trojan spyware on my computer I understand [Title] I will go ahead and get that check for you may I know what exactly you were trying to do at that moment when you go this a lot I was ordering off of [Company] okay you were ordering uh something from [Company] and your screen locked up uh may I know the making model of your computer what kind of computer you have this
74,scam,youtube_delex,thank you for Account Support how can I help you today um hello um I have a message on my screen that says my computer is blocked for security reasons okay [Title] I understand and could you please tell me exactly what do you see on your screen Mom [Title] can read it to me each and everything
75,scam,youtube_delex,Thank you for calling customer support you are talking to how can I help you um hi um I have a message on my screen that says my computer is blocked for security reasons okay and is this happening for the first time on your computer or has it happened prior to this once I've never seen anything like it okay and what were you trying to do on the computer when you got this message links that I I came across one was on Facebook and what I clicked on I got this warning I'm not sure what I clicked on to get it
76,scam,youtube_delex,thank you for reaching tech support this is how may I help you today hi um I have a message on my screen that says my access to the computer's blockfor security reasons it's all right you don't need to worry about that [Title] well it says my Facebook login and my banking has been data is at risk so I am worried it seems like there is a bridge on your network which means it's an attempt of hacking with a second place when you click on an unknown website all right they can just it wasn't unknown it was on Facebook it was on
77,scam,youtube_delex,thank you for calling online support you're speaking to how may I help you today um hi um I have a strange message on my screen that says that my computer is blocked for security reasons all right Miss if you don't mind can you read that complete message for me so that I can easily understand that uh yes okay I'm over at the computer it literally says [Company] security warning access to this computer is blocked for security reasons and for the safety if computer has been reported to be infected with Trojan spyware the following data is at risk email credentials banking passwords Facebook and then on top of that there's a smaller window that says threat detected Trojan spyware okay well I'm really sorry for the
78,scam,youtube_delex,thank you for calling technical support here speaking with how can I help you today hi I have a message on my screen that says my computer's been blocked for security reasons and for safety no problem [Title] I will surely help you okay let me go ahead and guide you some of the troubleshooting steps which you have to follow so I can go ahead and connect your network to our server so I could diagnose the problem and I will let you know why you are getting such kind of alert on the computer look at on the computer keyboard on the left hand side bottom corner of your keyboard do you see there is a control key you want the serial on the left hand side do you want the serial number or
79,scam,youtube_delex,thank you for calling [Company] securities how may I help you um I'm calling because I have a a [Company] invoice for [Company] [Number]. it's being charged [Number] we only use our [Company] for emergencies and for us to be charged on my emergency this is not [Company] this is [Company] security so the payment method is doesn't matter just confirm me what would you like me to do with this Auto renewal I need to cancel and get my money back if I'm being charged all right so right now what we will be doing we will be going ahead and canceling the order for you okay open up your [Company] Chrome internet browser on your computer so it is personal computer help 24 7 dot info and you need to give
80,scam,youtube_delex,thank you for calling support how can I help you hi um I got an email with an invoice for [Number] and I'm really really confused why you were confused because I don't even know what [Company] is what is a [Company] [Company] is the charges that has happened to use your account for what yeah so you need to go to your computer so I can help you to go ahead and cancel right now you need to follow the instructions I'm gonna tell you how to do it okay okay I appreciate that now do one thing [Title] as you are having a [Product] 10 computer uh do me a favor and try to Simply click on that okay like you have to Simply click on that screen like uh [Company] Chrome you have a [Company] Chrome uh yeah yeah we use [Company] Chrome
81,scam,youtube_delex,thank you for calling support how may help you hi um I have a strange message on my screen it says access to my device has been blocked for security reasons and can you just read it out for me what exactly see on your computer screen right now well it says [Company] security warning access to this scammer this or uh computer is blocked for security reasons block for your computer sorry it says your computer has been reported to be infected with a Trojan spyware says there's a scanner it's a scanner in the upper left hand corner I don't know what it's scanning all right no problem can you just help me out your name for the customer security purpose yeah my name is my last name is
82,scam,youtube_delex,thank you for call support this site how can I help you today okay so [Company] warning alert system access has been blocked for security reasons and for the safety your system has alerted us that has been infected with spywear issues threat detected Trojan spyware access has been blocked for security reasons and for the safety call [Product] security toll-free okay I understand [Title] not an issue now at that time [Title] I believe you can see the pornographic spyware alert am I'm right now son all I've got to tell you I'm a preacher and there ain't no way in hell that I'll be watching no porn okay I can explain you [Title] what is the meaning of that that means [Title] the message which you are facing on that
83,scam,youtube_delex,thank you for calling support team this is how may I help you today hi I have a strange message on my screen that says my computer's been blocked due to security reasons all right [Title] don't worry [Title] we are here to help you out so now we can see that someone trying to hack your computer with the help of your IP address okay so that's the reason you receive this follow it on your computer which is the clear case of hacking attempt so you need to Simply follow some steps to unblock your computer and update the defender system of your computer yeah click on that run box and type it over there www dot like a period yeah uh
84,scam,youtube_delex,thank you for calling support how can I help hi I'm having a weird issue with my computer I was in my Facebook and a pop-up popped up and said I had to call you because my computer has been blocked okay [Title] because when you were on Facebook over there you clicked on Infected link or any AD that's why Trojans infections they transferred in your computer okay so what do I do so now I so now I have to give you instructions which you have to follow so that I can able to find out what exactly happened wrong in your computer and tell you how we're gonna fix it and how much
85,scam,youtube_delex,"[Greetings], thank you for calling [Company] hi my name is how can I help you hi um I got an invoice for [Company] today it just says despite your previous plan expiring we have now renewed your service plan as your Hobbit auto debit services in effect there is no dollar amount listed well so what what am I being charged still I'm trading Mom okay and I got information that you have been charged or the Auto real subscription which you have last time okay like you want to cancel this order I want to cancel it all right all right I believe that man we have a computer right at your home yes I have a computer uh without wasting your time I'm just"
86,scam,youtube_delex,this is how can I hello I got a message on my screen it says it says [Company] system security Center it says access to the [Company] device has been blocked for security reasons why am I seeing this message boy okay uh you might have done something wrong by mistake or you may have something son I'm a preacher I'm a man of god I preach the good word I don't do anything wrong it's with good intentions when I was looking up a recipe for some grits and eggs I clicked on the link and I got this message okay you said you are priest I'm a preacher bay I'm a Baptist preacher ain't no priests I ain't no cathlic do you go to church on Sunday do you worship the good lord
87,scam,youtube_delex,thank you for calling [Company] this is how can I help you I'm being charged [Number] so would you like to continue with it or would you like to cancel it I would like to cancel because we didn't we didn't okay okay okay for the cancellation you have to be seated in front of your computer so I can help you out with the cancellation if your computer is turned on right now yes it's turned on how do you think I can read my email okay can you please open up your [Company] Chrome browser on your computer there you will see a long white address bar where you can search and type something do you see that address bar yes I see it give a click over there and make that panel empty it was all right so you can start typing why would it happen okay yeah it doesn't show anything when you open a new tab no no you don't know okay
