id,label,source,text
224,scam,youtube,you for this is how can I you can you me to the you are with me how can I you I I an from you that I that you may have by and I 'd to I 'd to that it do n't I will you out with the of all can you me like are you in of a okay I do it 's a of I can you up a so that I can you in a um a what a on your you 're in your up a so that I can you in a oh on what 's what 's I I I to it I did n't I do n't this that 's what I 'm to you you have to be in of your so that I can you in a
336,nonscam,harpervalley,this is my is how can you my is to my okay can do that for you your and it 's or your to my your is and you does that to you is can you with no that 'll be it okay you have a you you
381,nonscam,harpervalley,this is my is how can you my 's is my is 'd to a the is and the this is with is and is not it 's the o the of the is and that was on the yes up until of the could you the it 's that 's been is can you with that was it thank you okay you for have a
258,nonscam,harpervalley,this is how can you my is how can you my is linda would to a what is the the is what is the the the is and what is the the of the is a and can you that for me a and we have that is can you with no you that will be all for you for have a you
85,scam,youtube,you for my is how can I you I an for it despite your we have your as your in there is no what what am I being I 'm and I that you have been or the which you have okay you to this I to it all all I that we have a at your I have a without your I 'm
313,nonscam,harpervalley,this is my is how can you my is would to a would be to you with that what is the you to to the is what is the the is could you the and what is the a and a and have a to the that you have is that can you with no that was all you for have a you you
86,scam,youtube,this is how can I I a on my it it it to the has been for why am I this you might have by or you may have I 'm a I 'm a of I the I do n't do it 's with when I was up a for some and I on the and I this you you are I 'm a I 'm a n't no I n't no do you to on do you the
274,nonscam,harpervalley,this is my is how can you my is would to between my what is the and what is the would to it from the to my what is the and has been from your to your is can you with no that 's it you you for have a you
397,nonscam,harpervalley,this is my is how can you my is would to a what is the the is what is the the is that 's in and the is what is the the of the is we will your to is can you with no that 'll be all you you for have a
110,scam,youtube,I a on my that 's me I have and my 's been and what were you doing on the when you that I was up for did you on your I did I 've a for my of my I this the okay is that a or the it 's a it with the and it 's the it your you may a for your the to the it will be on the or like the of the do you do you to or do you like that it do you to us yes that it it
417,nonscam,harpervalley,this is my is how can you my is would to a what 's the the is what is the the is what 's the the is we will your to is there can you with no that was all you you for have a you
147,scam,youtube,how can I you I had a from this all me have a all and 'll you can you the for a no are you there you for the uh what can is like we an of an from your are you about the no 'm not okay no like do you from from ohio no do n't do n't we this from 've never been to ohio yeah no but we this from and we were because it 's a from it is yeah that 's the so 'm you to whether the was by you or not have you your with no like have your who is on and this you to this of 'll you to this by and a all
240,scam,youtube,this is how are you I 'm doing and you I 'm doing I 'm doing you for my do you have any that are we have and what and my they 're they 're I 've been a of and of them are so I was me around or whatever and what I can are a of like you about the the the because of like and yeah we are we are and we have we have we have for of you can on our do you have our do you have any about the than their like you to could you could you than the of the like about how are they okay they are they are
226,scam,youtube,you for how can I you an about being for an this was without my that is for the of the I did not this that is for the that is for the I did not that is that is for the of the how can I you with that it 's for the I do n't it I did n't it I did n't for it can can you be on the so we can you to it can I do what what do you can you be on the so we can you to that I can I do n't do n't on me if I can your is to me I will you I it I was on there this is the the with the is the but I do I have to you to be on the do you me to or I do n't on the you do n't have to what can you what can you on the my oh your on what do you the the the you the is your on your is on your is on have a on the on the do you
420,nonscam,harpervalley,this is my is how can you my is would to a 'd be to you with that and what is the the is and that 's 'm that was and what was the what was the what and what is the the is and what is the the of the is okay we will your to is there can you with no you 've me with all that for you you 're you for have a you
216,scam,youtube,you for this is how can I you there you if you could me to in the who could me an that would be thank you I will you are you in of your I am can you me to and I will you a can you me to I I to this I do n't have a of you I will you I will be I will out and you and I I do n't to and for ca n't me to in the do which do you which I the at the on the is or is it it 's over there on
393,nonscam,harpervalley,this is my is michael how can you my is a you me to you some can do that for you and what is your my is and what 'm what was that you and your and what is your 'm that is can you with no that 's na do it you you that should be that within a or and you have a you you
68,scam,youtube,you for you are to may I you my has been down I I 'll you out for for that me you me you they in your and they have over there with the of that they are to in your has been and that is the you are not to any because you 're to your has been or okay can you me that which are you with what 's the of your so I can it in your
200,scam,youtube,you for how can I you I to with who in the yes me how can I you you 're to from I can I should that I to to can you me I can you yourself into the how can I who in the or who can me would be that I 'm I 'm out no you do n't to be I 'm out after the have n't been me what 's the there 's about that to that I should n't you about what since you no that 's
401,nonscam,harpervalley,this is my is how can you my is would to my my is 'm na that to you you you to your and your is is that okay your has been to your you is can you with no you you for have a you
106,scam,youtube,I a from this how can I you I a from what was the what I can my like has an of an and in the under your this has been so this is the has been to you whether you have this to this no I did n't that 's why I 'm a but it so it this is an and we have some into your who is to your and under your they are to this like some from the have been to you with the of your and they are to this can you me did you
107,scam,youtube,you for this is how can I it 's I I would you when I me may I have your uh with I do that there 's a I was n't on my yes yes yes you for could you your where are you we 're in I you do I to in I 'm in
301,nonscam,harpervalley,this is my is how can you my is and would to a what is the the is what is the the is could you the that is could you the you what is the the of the is and yes you we will your to is there can you with no that will be all for you for have a you
61,scam,youtube,you for how can I you ? uh yes this is a that was being for but have n't can you me yeah can you like we have some of on your . so that like has to that so that 's why you have been for that do you to the uh to it like like when you your your and like you have to that and you have to your
144,scam,youtube,you for while we your to our for this is how to you had a from this or to this could n't it because my was up my was and when did you the from my at what do n't what like my my was up because the is ca n't you me in my no can you can you me with your and can up your and what 's on my is my is and what 's your my is my or my your oh 'm my is me a me out your and what 's on you all you
376,nonscam,harpervalley,this is my is how can you my is brown would to a what is the the is what is the the is what is the the of the is they will your to is there can you with no there 's thank you you for have a
180,scam,youtube,is this you are with you 're with 'm amazon my how may you the about and did n't it it was like all you 're about my me you can can that is that but me you 'm like uh we a from that have you the what like we are be you for the because we a that was the he a or what what are you what are you about 'm about that we a that under your and that 's been of the for the is that by you the up the how is it it was like it 's 'm but 'm a is n't it to be like if you 're a
411,nonscam,harpervalley,this is my is how can you my is would to between my what is the the is and what is the would to from my to my you what is the the can you the has been from your to your is can you with no that 'll be all you for have a
337,nonscam,harpervalley,this is my is how can you my is a what is your my is and the is that was a has been to your is can you with no that 's all for you you 're you for have a you
36,scam,youtube,for your with can we you was to in my and it 's me it 's and have to and what were you to do on this 'm is this your or it 's a its a it 's a okay do you have any do you have any in your in your no my no my
109,scam,youtube,this is from the you had a with our I did and you 're I 'm na I 'm na you the on the you will the you me and you have to this to our you will up this from your down the and up
402,nonscam,harpervalley,this is my is how can you my is williams would to between my 'd be to you with that what is the it 's to be a and a and from which your or your from my to my a and has been from your to your is could you with no that 's it you for valley have a you
5,scam,youtube,the under your for and and there is a out for your there 's a out for my this is a have to this in the so we do n't any in this this is to in the is to be the we 's of under your at this of you have your is to to and the in if you you have to
44,scam,youtube,"you for this is , how may I you ? yes my 's it on to my and it 's it 's a and could an from it . I am to that . Can I you what you was doing when you that of a or an ? All I did was in all I did was in in to my I 'm a and I a"
282,nonscam,harpervalley,this is my is how can you my is would to between my what is the the is and what is the of from my to my oh what is the uh to my has been from your to your is can do for you no you you for have a
396,nonscam,harpervalley,this is my is how can you my is what can you with 'd to a the is and what is the the is 'm could you that it 's and what is the the of the is is can you with no that 's all thank you for have a
347,nonscam,harpervalley,this is my is how can you my is would to a what is the the is what is the the is o could you the o what is the we will your to is can you with no you you for have a you you
312,nonscam,harpervalley,this is my is how can you my is would to a 's that for you and what is the the is and what is the the is can you that for me it is and what is your the of the is and and we have that for you to and is can you with no that is all you for you have a you you
108,scam,youtube,you for how can I you I was to I him I would when I is on another to another does it have to be or could you me is on another as I you what and you have there was an on my and I there 's with my all not an uh I that we had to a to your in this all could you me uh could you me with your the so that I can for the that was that there is no with me I 'm to the under of I that there is no all there are some which are with all
113,scam,youtube,is this this is you I 'm doing how are you I 'm doing for so you must be that our is you a of which you will and this is being to you because the will not be in your I was the we for was in . I have n't in a I 'm I 'm being this is not not this that is being this is a that was and this was from this was the of by which had but your does n't that you are to a from us about the we would have
287,nonscam,harpervalley,this is my is how can you my is would to a okay can you the for your would to a what is the what is the and the is what is the okay what is the and okay is can you with you that 's na be all for me you for you have a you
135,scam,youtube,you for in this is how can you this is had a to this yeah this is your a it 's and for the you 're about to a of and what this is a whether you to for what for your like that on my did n't was for it it with the of the yes were with your these were onto your but you did n't these for and that 's why these are and the of these are at
52,scam,youtube,all you have been to the this we are on it all on 'm to this to my who is to have a with you all okay like the have you this of 's might be not up in your because it some to up on your me you the so we can the and you your into your all the have you from your and they have your in the do you about
292,nonscam,harpervalley,this is my is how can you my is would you like to my okay what is your okay my is oh have no it 's like okay your has been to your is can you with no that should be it you you for have a you
204,scam,youtube,you for with it 's how may you to if you could is this you for with I your can you me yeah can you to if you could me to with uh the or you to be to the do n't do n't why have an that 'm being you do n't to be so 'm like what we it like do you to the and a do n't do you your it my I 've had the before but it was n't do you the you has so like that you your do n't did you me it was an and it was
290,nonscam,harpervalley,this is my is how can you my is would to my okay what is your it is can you the can you your is could you your has been to your is can you with no you you for have a
329,nonscam,harpervalley,this is my is how can you my is a me can and you with that what is your my is can you you uh can you the 'm no it 's you for that and a that and a has been to your is can you with no you for and have a you
71,scam,youtube,you for you are to how may I you you I a your has us it has been by a the has been I will you what you have to do I 'll and that for you I may I the and of your what I have to do in this I am what 's the and of your
205,scam,youtube,yes how may I you I 'm I to have a I to to about a that I did n't oh like we are you to you that your will be for your so you to or you to it I I it was a that I to I 've been to a of so what is what is the do I you or are you na are you na are you na me for it we are to you for that I was I was because I to that I did n't if you okay can you can you can you be in of your I can why for the you to be in of the oh do I do I have to a or because of that might have to do that I will you and I will you do n't
293,nonscam,harpervalley,this is my is how can you my is would to a what is the the is what is the the is what is the the of the is okay your to has been to to is can you with no you you for have a you
155,scam,youtube,had a from this this is a uh you have been you you have for so we to it that have you that no not that I 'm of that is the we have been you to it out that the has been that this is a or not for your you to and on a am your to our if the has been to your we can you the otherwise we the you to the we to it out that is the we your to be to our
480,nonscam,harpervalley,this is my is how can you my is would to an 'd be to you with that what would you like for your can you can you the and what would you like for your have you up for at is can you with no you that is you for have a
387,nonscam,harpervalley,this is my is how can you my is would to a what is the it is and what is the it 's and the it 's and the the is the the is and what is the the is we will your of to is can you with no that 'll be all you for have a you you
340,nonscam,harpervalley,this is my is how can you my is would to a okay what is the what is the that 's in and the is can you that for me what would you me to the and what is the okay you are to is can you with no that 's all with thank you you for have a you
49,scam,youtube,you for my my is how may I you ? Yes my is I 'd you to me my on my I in an I in the when I the and I these that I a in to into . So you to your on which like on your and on my . for that you to we are my . Oh this this is the it on the .
76,scam,youtube,you for this is how may I you I have a on my that my to the 's it 's you do n't to about that it my and my has been is at I am it like there is a on your which it 's an of with a when you on an all they can it was n't it was on it was on
272,nonscam,harpervalley,this is my is how can you my is and would to between my from my to my can you the from your to your from a into my that has been is can you with that 's all for you for have a
124,scam,youtube,for to this is how may I you it 's how are you doing have a no how 'm you for your are you be in of your it on from and 'm into my all you the me would you me because am and 'm not with you me by my have you the do n't me by my you to me all your and your and up your okay it 's
350,nonscam,harpervalley,this is my is how can you my is would to a and what is the the is what is the the is what is the the of the is and okay we will your to in the of a and is can you with no that 's it you you for have a
444,nonscam,harpervalley,this is valley my is how can you my is would to a what is the the is could you can you the the is what 's the 's the is what is the the of the is we will your is is there can you with no you you for have a
87,scam,youtube,you for this is how can I you I 'm being would you to with it or would you like to it I would to because we did n't we did n't for the you have to be in of your so I can you out with the if your is on it 's on how do you I can my can you up your on your there you will a where you can and do you that I it a over there and that it was all so you can why would it okay it does n't when you a no no you do n't
432,nonscam,harpervalley,this is my is how can you uh my is how can you would to my 'm could you that would to my okay what is your my is uhm we will that to is can you with no that was to be it okay you for have a
51,scam,youtube,Yeah can I to ? Yeah like he was to you from the of but did n't a of you the why he was to you for the of but did n't a of you the why I was to you was since the we are from your to your from from do you
39,scam,youtube,this is an from there is an of from your if you did not the to to our you for my is how can you a about a from no to it 's an the are to the with the of we to some
96,scam,youtube,for how may I you I an in this I to off to because of it I I to of it all you have n't it no I have n't this is me because I I do n't what it 's for it has it does n't what I 'm no I will this can I have your and you have a is is as I can on our that you it for and a for the and
162,scam,youtube,and you will this is how may you 'm 've had a from you all and did you any no did n't in to out your will you me out with your yes it 's I can to out your it 's and can you out your it 's it 's it 's do you have me all and what is your it 's all with me me out your in my you for being on yes all your in my and you
59,scam,youtube,'m you from how are you can an like what you the after the after what is the that 's the the after or the you the after because had had and do n't to have do n't to how can how you
115,scam,youtube,you for this is I 'm to a that I about a for I have n't in I I 'm it because uh they that 's the when you those did you you to to our no I that 's what 's me I I I never have and I 'm I ca n't of how the would have about I I have and it with its okay that 's an itself for you 're me that you did n't the and you do n't have you the to your to your and your with
299,nonscam,harpervalley,this is my is how can you to when okay would to an for what would you like for your what for what would you like for your around o'clock what would you like for your what would you like for your oh p your has been for at you is can you with that 's all have a you
408,nonscam,harpervalley,this is my is how can you my is would to between my what is the the is a and what is the from my and what is the to my a has been from your to your is can you with no that was to be it you for and have a
385,nonscam,harpervalley,this valley my is how can you my is would to a can you with that what is the the is and what is the the is what is the the of the is we will your to at is can you with no you you for have a
185,scam,youtube,to you 're with how can you to to about an that do n't on my no 'll be to you what can you with that me how can you if you have any with an so can what you 're can you me oh that 's a that 's a okay 'm if you have a with an you can me about it can you with that you have to on it 's it 's have to in it that there was an for an and have have an do n't this all can you me with your which is with the do n't do n't do n't
369,nonscam,harpervalley,this is my is how can you my is 'd to a you would to a what is the the is would you be to me the the is was that 's the you and what is the while this into my is you with no that 's be it for me okay we will your to and do you for my is from i you have a
236,scam,youtube,you for you 're with how can I you do you me can you me can you me anybody there can you me is I can you I was n't I was to you the but I is this is this you to how you I I I what you wo n't this but my I would you to it may I what is to you if you to do it the the is when I to on there I I ca n't my she this for me and I ca n't how to it my before and if you to out and if you to out what it um there was an to the and I to to it and on your it me that there was an with the so I I do n't I do n't what to do okay I can I can I the of your what is that it 's a I do n't
242,scam,youtube,you for you 're to how can I you I 'm because I 'm a on my that my 's for your is up could you that on my in my there 's a it to this is for and it to what is the that you 're on that I was to up for for I 'm to to up
12,scam,youtube,you for your is the will your how are you you 're with the how may I you this is the yes it 's the do n't I a from you did I to some can you the to me which you from the
75,scam,youtube,you for you are to how can I you I have a on my that my is for and is this for the on your or has it to this I 've never like it and what were you to do on the when you this that I I across was on and what I on I this I 'm not what I on to it
352,nonscam,harpervalley,this is my is how can you my is would to a can you with that what is the the is and what is the the is could you the thank you and what is the the of the is so we will your to is can you with no that 's it you for have a you
441,nonscam,harpervalley,this is my is how can you my is would to a and what is the of the the is what is the the is can you that for me and what is the the of the is will that is can you with no you you for have a you
406,nonscam,harpervalley,this is my is how can you my is and would to a what 's the the is what is the the is could you that yeah okay what 's the that the of the is your to will be is there can you with no no you you for have a
298,nonscam,harpervalley,this is my is how can you um 'm 'm to a a my is and a to my you a will your < my is and the is 'll that to you to have it that 's mhm you have it has been to your is can you with you uhm no do n't that you for you
38,scam,youtube,you for this is . Can I you ? Yeah I was an I a but I did not me a me . And when did you this ? at may I have the ? 's my is . I 'm to you a ? On your to I 'm to the .
326,nonscam,harpervalley,you for valley my is how can you my is a you a and what is your patricia my is no a has been to your is can you with no that 's na be all for me okay you for have a
439,nonscam,harpervalley,this is my is how can you my is would to between of my okay what is the is a and can you the for me the is a and and what is the you 're from from my and to your that 's a and has been from your to your is can you with no that was be it you for and have a
344,nonscam,harpervalley,this is my is how can you my is and would to my can you me your it is that was is uh your has been to your is can you with no that 'll be all you for and have a you
10,scam,youtube,this is what this is can you me from is your is on it is what you to do you to at your on your do you the the what is this from your like it is or on me the the all what do you you can me I can
40,scam,youtube,this is we are to you that your will be from to up the to with if you to your . Yes am I to yeah this is I 'm you from the 'm about do n't we are to you out
256,nonscam,harpervalley,this is my is how can you my is would to a what is the the is what is the the is oregon what is the the of the is and can you the the of the is and we will your to is there can you with no that 's na do it you you for have a you
90,scam,youtube,for not in how can I you I an from it that I 'm na be and why I 'm being and did you any for this I my and the to him and he we 're not that we do n't we 're the we and I 'm what is a it is a and for the if you did not I up your with the of your and I can it is a that is I 'll do it to this and if we 've been I would our if I 'll I 'll you for the you have to on your I can you by
235,scam,youtube,this is how am I you yeah I 'm about a I on my me to about a your is not I it 's no it 's I ca n't it all so you 're to in your but it 's not all what it what can you on your me so I can be you out the can you I 'm can you the the what you I 'm what can you on your me so I can be this it 's I was on the to up you out of the and I the I the and it that to the has been for all could you me to off your to this be my
186,scam,youtube,can with from can you me yes can you me yes can you how can you to up a with what is the in to a a and when did this may you not have you any on your any on your what did you do do n't was was it uh was it like do my to that my no but of the that into my you no can you with that may you it may have your and the is my how do you it out if you do not me that would for that and the is my is but it a uh your is is you in if you there 's no to can you if you me by any all
93,scam,youtube,to how can I you how can I you this is we 're to you back I 'm all on your I 'm to you all how has your been it 's but it 's it 's how 's your yeah I 'm of and and so it like the that we were doing the for the uh can you up your it 's it the is on what you to do is into your and out the all I do n't I did n't
141,scam,youtube,you for with am you 're with the of okay how may you had a that there was some on my that 's that 's we there is an that 's on through your all if you us what we are na do is we are na it all and we are like we are to you okay would be should be all if you me like if you us that we are to a like a onto it should and a off to it onto it to what under the to it can you what you
440,nonscam,harpervalley,this is my is how can you my is would to between my what is the the is and what is the would to it from my to my and has been from your to your is can you with no not at the thank you for have a you you
391,nonscam,harpervalley,this is my is how can you my is a what is your it is and what is the that was is that okay a will be to your is can you with no that 'll be all you you 're you for and have a you
157,scam,youtube,you for my is how can I you I this from we 're to you as our we have the for and like has out of my I 'm to what 's on can you me with your so I can and into my and you there 's an it 's you the or oh yes oh how can I an you are I it no no are you your to it out no do you me to it on it on
289,nonscam,harpervalley,this is my is how can you my is would to between my what is the the is and what is the and what is the has been from your to your is can do for you no that 's all that with you for your you for have a you
264,nonscam,harpervalley,you for valley my is how can you my is would to an elizabeth can you with that what would you like the for 've the up do n't what it is the and what would you like to the for a your has been for the at a is can you with no
277,nonscam,harpervalley,this is my is how can you my is would to a oh can you do that what is the the is what is the the is what is what is the the of the is and we will your to is can you with that 's na do it you for have a you
54,scam,youtube,"Yeah for this is how are you doing ? I had a I was to for , can you me with that ? so as I can there is some are into your can you me like are you in of your or ? Uh yes I 'm at my . that I will you over the how we are to the ."
15,scam,youtube,you for and how may I you may with may have your me it for you is in a but will out can you that 've your your is to be down I 've your your in are you there what do you by
231,scam,youtube,this is how may I you what was your I did n't what you my is from how may I you your is I can can you me I 'm I 'm because you a for me I I a I 'm I I I it this and it is can you to me why you 're me we are to you for your 's okay so you to the or you to the you me uh is it do you do I it on my because if I do n't it I 'm to of I do n't I do n't to I 'm I a I that you to your and your what that the which is and this is the to the which is in the or they would to it out you that you do n't to it so you 're na
332,nonscam,harpervalley,this is my is how can you my is would to a 'm to you with that what is the the is and is what is the the is up until but can you the and what is the the of the is we will your to is there can you with no that 's all with you for your you for have a you
139,scam,youtube,had a about my did you from your and this is a do you this or no have n't what are you about 'm about your you have n't it you did not that 's what 'm to you is do n't what you 're about me me what 's on as you did not from your it this is on that did n't did n't okay can you and on your
132,scam,youtube,a to you this is from amazon how may you yes had with my did you that of an from your no no why would do that my and are you the of this or except you it for no 'm the that this you 're the all so that it 's a which is to your 'm because did n't an all so 'll you to it and will it as a in to it you have to be in of your are you in of your it on all so it 's in are you in of the have to it on can you me with all that in the 'm you it on
283,nonscam,harpervalley,this is my is how can you uh my is and would to a what is your uh my is and that 's in and that 's is and a and the is and the is a has been to your is can you with no that is all have for you you for have a
57,scam,youtube,for this is how may I you ? some of a about a from or or like that can you me a or do n't was 've been for like do n't what what it is what you to do you to be in of your so that can you with the are you in of your
172,scam,youtube,yes 'm about my my and this is the what that was this is the of when you the you a to and when you the you for it if you did not the you can it and you can a of for it what would you to do would you like to to the or would you like to it for a do n't 'll have to my if he if he it if it was my who it does it who the no it does n't that because you uh all the of who are a they are being about it because is the of the that 's a of on me my on me with him but do n't do n't that we
251,nonscam,harpervalley,this is my is how can you my is and my can you me a in the of you your yes 've your is can you with can you my and your has been for you should be all is there can you with that 's all you for you have a you
149,scam,youtube,how may you had a from this this is about your you for the for your you to it sir or you to this to it when did they that when did they you 'm when you that at that you some for the for your and that is and 's that 's why you for that do n't any it 's okay you to it 'm you 're if you to on your you how you the because you to this
145,scam,youtube,this is how may I you I had a from this the we are your are to you that from your or the from has a are you of this no no 'm not if he a you me what would you to do do you to with this or you to this me do n't the why would to with the do you have a in your do you have a of do to and to on a so that can you out all me over there what 's all that it 's okay how can you the no you are you did you up no 'm no have that that you can not the okay oh no it a it a
255,nonscam,harpervalley,this is my is how can you my is and would to between my what is the and and what is the it 's from my and the my and has been from to is can you with that is all thank you you 're you for have a
421,nonscam,harpervalley,this is my is how can you my is would to a and what is the the is what is the the is and what is the the of the is can you that for me and that is off is can you with no you that will be all you for have a you you
173,scam,youtube,you for your you 're with how may I may I you this 'm not having with can you you me yes yes can you 'm having yes 'm you are having with what you 're me my on do you me you can you all me your you but my me your yes you me the you are with your so 'm having a with my my but my ca n't my my after my my had me up my on my what do you it the the and 'm 'm not to to do it after my me your what it 's your your oh my
187,scam,youtube,how can you to to about my how can you in that my me to you he 's at the 's um he he out this about to okay um it and 'd to 'd to to about that all can you me your do n't which you it to he did n't out that has your on the okay all are you in of your as a of am have a at the at the of your can you there is a where is it at your at the of your can you there is a it 's having a or on it yes
348,nonscam,harpervalley,this is this is from how can you my is would to my can have your it is is we can 'm is there can you do no that 'll be all and you have a you you
284,nonscam,harpervalley,this is my is how can you this is my is how can you can you me can you my my is can you my is okay how can you would would to a what 's the a and what is the in like where all the and that is in what 's the what have what 's the okay have uh your to is can you with no that 's you okay you for have a you
267,nonscam,harpervalley,this is my is how can you my is my can you me a can which would you like to my have a for your it will be in the within to is there can you with no you that will be all you for have a you
184,scam,youtube,no is to can you me who is this this is from I a from your how can I you I was to to you but for some it for some you were n't me no me how can you what is the did n't could n't the because it was a how do you um the was to but but it not an and did or or are you me what 's what 's the me you me you can have your so that can it down that would be that would be that 'd be my my is that your is to be with for the of the which you in your
367,nonscam,harpervalley,this is my is to an to an if if it 's what would you like for your uhm if it 's for can you that if it 's okay what would you like for your is can you with no that 's all that 's all had alright your has been for at you
140,scam,youtube,this is you you for with so this is how can you had a to a of you with my we have an of a which is a and the of you can the has been by you or by your or not have n't on in a me a me as our this is a and it is by a who is in and he has the by your and so we to the and you back the what what did you
212,scam,youtube,to this is how can I you to to about an that was for 's like on okay I 'm for this at could you me that and your so that I can and it out from my yeah my 's or can I I is what me but is my and me that so that I can and yeah it out from my 's and it all on over I can that there 's in for a under your what is that if you did it 's some and this from can you me did you from
225,scam,youtube,you for this is how may I you can you can you me to the my you 're to I 'm in the I a of a of a I do n't how to in that I was on the doing the I do every and for some I it 's me that to the has been to and that does n't I 'm a uh a on this I the is up to I be I do n't 'm not of a so can you me through all what to do of I can do that I I would to you of all is it a or a its a is it a or a all is it a or a
189,scam,youtube,with how can I you I I to to the I this is how can I you so I I an there was a I that 's a though and this is you did not this this is I did not this it has a an for a I did not do this do like me the I 'll be to this and I 'll you and I I like you 're a of what like do you have an with I do n't I I my but I do n't have my that 's do you that 's how it do like me the of okay the it uh where 's the on you for with us do you the
213,scam,youtube,you for this is how can I you I 'm I is who can me with I 'm is there who can me with a about a that I for can you me the or the so we can it out I do n't if you that the is a and it but I did n't it I can you me the or the can you me that the is me it out thank you we have an from your and we have some from your that to from your to that 's why we have you this to it whether that was you or not
114,scam,youtube,you for this is how may I you my is I was to my was with them on an to us do up your you me to on any okay it 's a on you to on never do you over never a what do you by
209,scam,youtube,you there I 'm who 's this is I an you had a you to to me about that 's you for where you from I 'm from who do I have the of with this is you an from what how are you you do it that was to about your because I myself am a of a oh okay that 's that 's can you me an I you the of the the I 'd to the over the you never who 's your if you what I 'm 's it 's it 's it 's trust me are you are you about that I 've a and I a to do that with me I could you I could that 's a of that 's why I you to me an and I 'll to you with did you it we can about what of is it
197,scam,youtube,for antivirus it 's how can you 'm having some with my norton could you me out with the which you have into your it is you what do n't never that 's is what is what I I can in my the which was into your the was on and is the the you have been this from our you to the and do you to it do n't no do n't to it no you you to it 'd yes 'd to it okay in to it you to some from our and the is you to up and you to any like or a do are you in of your or can are you are you in of your or
